sex;salary-class;race;workclass;marital-status;occupation;education
Male;>50K;White;Private;Married-civ-spouse;Adm-clerical;Some-college
Male;<=50K;Asian-Pac-Islander;Private;Never-married;Protective-serv;HS-grad
Male;<=50K;White;Private;Divorced;Craft-repair;HS-grad
Male;>50K;White;Self-emp-inc;Widowed;Sales;HS-grad
Female;>50K;White;Private;Married-civ-spouse;Tech-support;Assoc-voc
Female;<=50K;White;State-gov;Separated;Exec-managerial;Some-college
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;12th
Male;<=50K;White;Federal-gov;Married-civ-spouse;Tech-support;Assoc-voc
Male;<=50K;White;Private;Married-civ-spouse;Sales;Some-college
Male;<=50K;White;Private;Never-married;Transport-moving;9th
Female;<=50K;Black;Private;Separated;Other-service;Assoc-acdm
Male;<=50K;White;Private;Married-civ-spouse;Tech-support;HS-grad
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad
Female;<=50K;White;Private;Never-married;Adm-clerical;Assoc-voc
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad
Male;<=50K;White;Local-gov;Never-married;Other-service;HS-grad
Male;>50K;White;Private;Married-civ-spouse;Sales;Bachelors
Male;<=50K;White;Private;Divorced;Prof-specialty;Some-college
Female;<=50K;White;Private;Married-spouse-absent;Handlers-cleaners;11th
Male;<=50K;White;State-gov;Married-civ-spouse;Transport-moving;Some-college
Female;<=50K;White;Local-gov;Divorced;Exec-managerial;Some-college
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;11th
Female;<=50K;White;Federal-gov;Married-civ-spouse;Exec-managerial;Bachelors
Male;>50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;HS-grad
Male;>50K;White;Self-emp-inc;Married-civ-spouse;Sales;Some-college
Male;>50K;White;Private;Divorced;Exec-managerial;Masters
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Masters
Male;>50K;Black;Self-emp-not-inc;Never-married;Exec-managerial;HS-grad
Male;<=50K;White;Private;Married-civ-spouse;Prof-specialty;Some-college
Female;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Other-service;11th
Female;<=50K;White;Private;Widowed;Other-service;11th
Male;>50K;White;Private;Never-married;Exec-managerial;Assoc-acdm
Male;<=50K;Amer-Indian-Eskimo;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;Some-college
Male;<=50K;White;Private;Married-civ-spouse;Handlers-cleaners;9th
Female;<=50K;White;Private;Never-married;Tech-support;Assoc-voc
Female;<=50K;White;Private;Never-married;Exec-managerial;Bachelors
Male;>50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad
Female;<=50K;White;Private;Never-married;Sales;Some-college
Male;<=50K;White;Private;Never-married;Other-service;HS-grad
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad
Female;<=50K;White;Private;Married-civ-spouse;Adm-clerical;HS-grad
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad
Female;<=50K;White;Federal-gov;Never-married;Prof-specialty;Bachelors
Female;<=50K;White;State-gov;Never-married;Prof-specialty;Assoc-voc
Male;<=50K;Black;Private;Married-civ-spouse;Machine-op-inspct;HS-grad
Female;<=50K;White;Private;Never-married;Other-service;HS-grad
Male;<=50K;Asian-Pac-Islander;Federal-gov;Married-spouse-absent;Tech-support;Bachelors
Male;<=50K;White;Private;Never-married;Transport-moving;9th
Female;<=50K;White;Self-emp-not-inc;Widowed;Transport-moving;10th
Male;>50K;White;Private;Married-civ-spouse;Sales;HS-grad
Male;>50K;White;Self-emp-inc;Married-civ-spouse;Sales;Bachelors
Male;<=50K;White;Private;Never-married;Sales;Bachelors
Male;>50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad
Female;<=50K;Black;Private;Never-married;Machine-op-inspct;HS-grad
Male;<=50K;White;Private;Never-married;Machine-op-inspct;Assoc-voc
Female;<=50K;White;Private;Never-married;Priv-house-serv;HS-grad
Female;<=50K;White;Private;Never-married;Adm-clerical;Assoc-voc
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;7th-8th
Male;>50K;White;Private;Married-civ-spouse;Transport-moving;HS-grad
Female;<=50K;White;Private;Divorced;Adm-clerical;HS-grad
Male;<=50K;White;Private;Never-married;Craft-repair;11th
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors
Female;<=50K;White;Private;Never-married;Other-service;HS-grad
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad
Male;<=50K;White;Private;Never-married;Farming-fishing;5th-6th
Male;>50K;White;Private;Married-civ-spouse;Tech-support;HS-grad
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad
Male;<=50K;White;Private;Never-married;Sales;Bachelors
Female;<=50K;Black;Private;Married-civ-spouse;Protective-serv;HS-grad
Female;<=50K;White;Private;Divorced;Machine-op-inspct;HS-grad
Male;<=50K;White;Private;Never-married;Sales;Some-college
Male;<=50K;White;Private;Separated;Transport-moving;10th
Male;<=50K;White;Local-gov;Divorced;Tech-support;Assoc-acdm
Male;<=50K;White;Local-gov;Married-civ-spouse;Prof-specialty;Bachelors
Female;<=50K;White;Private;Divorced;Exec-managerial;HS-grad
Female;<=50K;White;Private;Never-married;Other-service;Some-college
Male;<=50K;White;Private;Never-married;Adm-clerical;10th
Female;<=50K;White;Private;Never-married;Adm-clerical;HS-grad
Female;<=50K;White;Local-gov;Widowed;Adm-clerical;Some-college
Female;<=50K;Black;Private;Never-married;Adm-clerical;HS-grad
Male;>50K;Asian-Pac-Islander;Private;Married-civ-spouse;Sales;Bachelors
Female;<=50K;White;Private;Divorced;Adm-clerical;Bachelors
Female;<=50K;White;Private;Divorced;Exec-managerial;Masters
Female;<=50K;White;Private;Widowed;Sales;HS-grad
Female;<=50K;White;Private;Widowed;Machine-op-inspct;HS-grad
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Some-college
Male;>50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;Bachelors
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;HS-grad
Male;<=50K;White;Private;Never-married;Sales;Some-college
Female;<=50K;White;Private;Divorced;Handlers-cleaners;HS-grad
Male;>50K;White;Private;Married-civ-spouse;Craft-repair;Some-college
Male;>50K;White;Private;Married-civ-spouse;Transport-moving;Some-college
Female;>50K;White;Federal-gov;Married-civ-spouse;Prof-specialty;Prof-school
Female;<=50K;White;Private;Divorced;Exec-managerial;HS-grad
Male;<=50K;White;Private;Married-civ-spouse;Exec-managerial;Masters
Male;<=50K;White;Private;Never-married;Exec-managerial;Assoc-acdm
Male;>50K;White;Private;Married-civ-spouse;Sales;Masters
Male;<=50K;White;Private;Divorced;Sales;HS-grad
Male;<=50K;White;Private;Married-civ-spouse;Handlers-cleaners;HS-grad
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Bachelors
Female;<=50K;White;Private;Never-married;Sales;Some-college
Female;<=50K;White;Private;Never-married;Other-service;HS-grad
Female;>50K;Amer-Indian-Eskimo;Federal-gov;Never-married;Prof-specialty;Doctorate
Female;>50K;Asian-Pac-Islander;Private;Married-civ-spouse;Other-service;Bachelors
Male;>50K;Black;Private;Married-civ-spouse;Protective-serv;Some-college
Male;<=50K;White;Self-emp-inc;Married-civ-spouse;Sales;HS-grad
Male;<=50K;White;Private;Never-married;Craft-repair;9th
Male;<=50K;White;Private;Never-married;Other-service;9th
Female;<=50K;White;Private;Divorced;Adm-clerical;Some-college
Female;<=50K;White;Private;Never-married;Priv-house-serv;HS-grad
Male;<=50K;Asian-Pac-Islander;Private;Married-civ-spouse;Exec-managerial;Masters
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Prof-specialty;Assoc-voc
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Craft-repair;HS-grad
Female;<=50K;White;Private;Never-married;Prof-specialty;HS-grad
Female;<=50K;White;Local-gov;Widowed;Other-service;HS-grad
Female;<=50K;White;Private;Married-civ-spouse;Prof-specialty;Bachelors
Female;<=50K;Black;Local-gov;Divorced;Adm-clerical;Some-college
Female;<=50K;Black;Private;Divorced;Other-service;HS-grad
Female;<=50K;White;Private;Divorced;Prof-specialty;Bachelors
Male;<=50K;White;Private;Married-civ-spouse;Handlers-cleaners;11th
Male;<=50K;White;Private;Never-married;Transport-moving;HS-grad
Male;>50K;White;Private;Married-civ-spouse;Adm-clerical;Bachelors
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Masters
Male;<=50K;White;Private;Married-civ-spouse;Sales;Some-college
Male;>50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad
Female;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;HS-grad
Female;<=50K;White;Private;Divorced;Other-service;Some-college
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors
Male;>50K;White;Private;Married-civ-spouse;Tech-support;HS-grad
Female;<=50K;White;Private;Never-married;Other-service;Some-college
Male;<=50K;White;Local-gov;Never-married;Handlers-cleaners;Bachelors
Male;>50K;Asian-Pac-Islander;Self-emp-inc;Married-civ-spouse;Sales;HS-grad
Male;<=50K;White;Private;Never-married;Craft-repair;Assoc-voc
Male;<=50K;White;Self-emp-inc;Married-civ-spouse;Exec-managerial;Some-college
Male;<=50K;White;Private;Divorced;Craft-repair;HS-grad
Male;<=50K;White;Local-gov;Married-civ-spouse;Transport-moving;Some-college
Male;<=50K;Black;Private;Separated;Sales;Assoc-voc
Male;<=50K;White;Private;Never-married;Exec-managerial;Bachelors
Female;<=50K;White;Private;Never-married;Sales;11th
Male;>50K;Asian-Pac-Islander;Self-emp-inc;Married-civ-spouse;Prof-specialty;Prof-school
Male;>50K;Asian-Pac-Islander;Local-gov;Married-civ-spouse;Exec-managerial;Bachelors
Female;<=50K;White;Private;Divorced;Prof-specialty;Bachelors
Male;<=50K;White;Private;Never-married;Sales;Some-college
Female;<=50K;White;Private;Married-civ-spouse;Other-service;Some-college
Male;<=50K;White;Private;Never-married;Transport-moving;Some-college
Male;<=50K;White;Private;Never-married;Adm-clerical;Bachelors
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Masters
Male;<=50K;White;Private;Divorced;Sales;Some-college
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Bachelors
Male;<=50K;White;Private;Separated;Machine-op-inspct;HS-grad
Male;<=50K;White;Local-gov;Divorced;Protective-serv;HS-grad
Male;<=50K;Black;Private;Never-married;Sales;Bachelors
Male;<=50K;White;Private;Married-civ-spouse;Other-service;Assoc-voc
Female;>50K;White;Private;Divorced;Exec-managerial;Some-college
Female;<=50K;Black;Federal-gov;Divorced;Adm-clerical;HS-grad
Male;<=50K;White;Private;Widowed;Farming-fishing;10th
Female;<=50K;White;Private;Never-married;Prof-specialty;Masters
Female;<=50K;White;Private;Never-married;Adm-clerical;Some-college
Male;<=50K;Amer-Indian-Eskimo;Private;Divorced;Other-service;10th
Male;<=50K;White;Private;Never-married;Other-service;HS-grad
Male;<=50K;Black;Private;Never-married;Handlers-cleaners;HS-grad
Female;<=50K;White;Private;Never-married;Priv-house-serv;Some-college
Male;>50K;White;Private;Married-civ-spouse;Sales;Bachelors
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;HS-grad
Male;>50K;White;Self-emp-not-inc;Married-civ-spouse;Transport-moving;HS-grad
Male;<=50K;White;Private;Married-spouse-absent;Adm-clerical;Bachelors
Male;>50K;White;Private;Married-civ-spouse;Farming-fishing;Bachelors
Female;<=50K;White;Private;Never-married;Tech-support;Bachelors
Female;<=50K;White;Private;Divorced;Other-service;HS-grad
Male;<=50K;White;Private;Never-married;Other-service;Some-college
Male;<=50K;White;Private;Never-married;Craft-repair;Some-college
Female;>50K;White;Private;Married-civ-spouse;Prof-specialty;11th
Male;>50K;Asian-Pac-Islander;Private;Married-civ-spouse;Sales;Some-college
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;HS-grad
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors
Female;<=50K;White;Local-gov;Widowed;Adm-clerical;Some-college
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Farming-fishing;7th-8th
Male;<=50K;White;Private;Divorced;Prof-specialty;Masters
Male;<=50K;White;Private;Married-civ-spouse;Tech-support;Some-college
Female;<=50K;White;Private;Never-married;Adm-clerical;HS-grad
Male;<=50K;White;Local-gov;Married-civ-spouse;Handlers-cleaners;Assoc-acdm
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;Some-college
Male;<=50K;White;Private;Never-married;Transport-moving;HS-grad
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad
Male;<=50K;Asian-Pac-Islander;Private;Married-civ-spouse;Craft-repair;Some-college
Female;<=50K;White;Self-emp-inc;Never-married;Exec-managerial;Bachelors
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;HS-grad
Male;<=50K;White;Private;Never-married;Handlers-cleaners;HS-grad
Male;>50K;White;Federal-gov;Married-civ-spouse;Exec-managerial;Bachelors
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;11th
Female;>50K;White;State-gov;Married-civ-spouse;Exec-managerial;Bachelors
Male;>50K;White;Self-emp-not-inc;Married-civ-spouse;Other-service;Some-college
Male;<=50K;White;Local-gov;Divorced;Prof-specialty;Masters
Male;<=50K;White;Self-emp-not-inc;Divorced;Craft-repair;Some-college
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad
Male;<=50K;White;Local-gov;Married-civ-spouse;Craft-repair;7th-8th
Male;<=50K;White;Private;Married-civ-spouse;Adm-clerical;Some-college
Female;<=50K;White;Private;Divorced;Other-service;HS-grad
Female;<=50K;White;Private;Divorced;Adm-clerical;HS-grad
Female;<=50K;White;Private;Widowed;Machine-op-inspct;7th-8th
Male;<=50K;White;Private;Married-civ-spouse;Handlers-cleaners;Some-college
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad
Male;>50K;White;Private;Married-civ-spouse;Transport-moving;Some-college
Female;<=50K;White;Private;Never-married;Prof-specialty;Bachelors
Male;<=50K;White;Private;Married-civ-spouse;Tech-support;Masters
Male;>50K;White;Self-emp-inc;Married-civ-spouse;Craft-repair;HS-grad
Female;<=50K;White;Self-emp-inc;Divorced;Adm-clerical;HS-grad
Male;<=50K;White;Self-emp-inc;Divorced;Craft-repair;HS-grad
Male;<=50K;White;Local-gov;Divorced;Craft-repair;Some-college
Male;>50K;White;Private;Married-civ-spouse;Sales;HS-grad
Male;<=50K;White;Local-gov;Never-married;Protective-serv;HS-grad
Male;>50K;White;Private;Married-civ-spouse;Sales;HS-grad
Male;<=50K;White;Private;Never-married;Adm-clerical;Bachelors
Male;<=50K;White;Private;Never-married;Machine-op-inspct;7th-8th
Male;<=50K;White;Private;Never-married;Craft-repair;Some-college
Female;<=50K;White;Private;Never-married;Other-service;Assoc-voc
Male;<=50K;White;Private;Never-married;Farming-fishing;HS-grad
Female;>50K;White;Federal-gov;Divorced;Exec-managerial;Doctorate
Female;<=50K;White;Private;Never-married;Priv-house-serv;5th-6th
Female;<=50K;White;Private;Never-married;Sales;HS-grad
Male;<=50K;White;Private;Separated;Machine-op-inspct;Some-college
Male;<=50K;Black;Private;Never-married;Other-service;HS-grad
Male;>50K;Asian-Pac-Islander;Self-emp-inc;Married-civ-spouse;Prof-specialty;Prof-school
Male;<=50K;White;State-gov;Divorced;Tech-support;Bachelors
Male;>50K;White;Private;Never-married;Exec-managerial;Bachelors
Male;<=50K;White;Private;Married-civ-spouse;Sales;7th-8th
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;Some-college
Male;>50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;11th
Male;>50K;White;Private;Married-civ-spouse;Farming-fishing;Assoc-acdm
Female;<=50K;White;Private;Never-married;Prof-specialty;Assoc-voc
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad
Male;<=50K;Other;Private;Married-civ-spouse;Craft-repair;12th
Male;<=50K;Asian-Pac-Islander;Self-emp-not-inc;Married-civ-spouse;Farming-fishing;HS-grad
Male;<=50K;White;Private;Never-married;Other-service;HS-grad
Male;>50K;Black;Local-gov;Married-civ-spouse;Exec-managerial;Bachelors
Male;<=50K;White;Private;Married-civ-spouse;Prof-specialty;Some-college
Female;<=50K;Black;Federal-gov;Separated;Adm-clerical;HS-grad
Female;<=50K;Black;Private;Widowed;Transport-moving;10th
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;10th
Male;>50K;White;Self-emp-not-inc;Married-civ-spouse;Prof-specialty;Masters
Male;<=50K;Other;Private;Never-married;Prof-specialty;Some-college
Female;<=50K;White;Private;Divorced;Tech-support;Some-college
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad
Female;<=50K;White;Private;Never-married;Other-service;Some-college
Male;<=50K;White;State-gov;Married-civ-spouse;Exec-managerial;Some-college
Female;<=50K;Black;Private;Never-married;Sales;HS-grad
Male;<=50K;White;Self-emp-not-inc;Divorced;Machine-op-inspct;Some-college
Male;>50K;White;Self-emp-inc;Married-civ-spouse;Exec-managerial;Masters
Male;>50K;White;Private;Married-civ-spouse;Transport-moving;HS-grad
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad
Female;<=50K;White;Private;Divorced;Adm-clerical;HS-grad
Male;<=50K;White;Private;Never-married;Other-service;HS-grad
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Craft-repair;HS-grad
Male;<=50K;White;Private;Never-married;Other-service;HS-grad
Male;<=50K;White;Private;Married-civ-spouse;Sales;HS-grad
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad
Female;<=50K;White;Private;Never-married;Sales;Some-college
Female;<=50K;White;Private;Never-married;Sales;HS-grad
Male;<=50K;White;Private;Never-married;Sales;Bachelors
Female;<=50K;White;Self-emp-not-inc;Separated;Other-service;HS-grad
Female;<=50K;Asian-Pac-Islander;State-gov;Divorced;Prof-specialty;Assoc-acdm
Male;<=50K;White;Private;Never-married;Handlers-cleaners;Some-college
Male;<=50K;White;Private;Married-civ-spouse;Other-service;HS-grad
Male;<=50K;White;Private;Never-married;Transport-moving;11th
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;11th
Female;<=50K;White;Private;Never-married;Exec-managerial;Some-college
Female;<=50K;White;Private;Never-married;Exec-managerial;Bachelors
Male;>50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad
Female;<=50K;White;Self-emp-not-inc;Divorced;Exec-managerial;Doctorate
Female;<=50K;Black;Private;Never-married;Adm-clerical;Some-college
Female;<=50K;White;Private;Never-married;Priv-house-serv;7th-8th
Male;<=50K;White;Private;Never-married;Other-service;HS-grad
Male;<=50K;White;Private;Never-married;Craft-repair;Some-college
Male;<=50K;White;Local-gov;Married-civ-spouse;Protective-serv;Some-college
Male;>50K;White;Local-gov;Married-civ-spouse;Protective-serv;Masters
Female;<=50K;White;Private;Divorced;Prof-specialty;Masters
Female;<=50K;White;Private;Never-married;Sales;HS-grad
