sex;salary-class;race;workclass;marital-status;occupation
Male;<=50K;White;Private;Married-civ-spouse;Handlers-cleaners
Male;>50K;White;Local-gov;Married-civ-spouse;Prof-specialty
Male;>50K;White;State-gov;Married-civ-spouse;Exec-managerial
Female;<=50K;White;Local-gov;Separated;Other-service
Male;<=50K;White;Private;Never-married;Exec-managerial
Male;<=50K;Black;Private;Separated;Farming-fishing
Female;<=50K;White;Local-gov;Widowed;Transport-moving
Male;>50K;White;Private;Married-civ-spouse;Sales
Female;>50K;White;Private;Never-married;Prof-specialty
Female;<=50K;White;Private;Never-married;Adm-clerical
Female;<=50K;White;Private;Never-married;Machine-op-inspct
Male;<=50K;Black;Local-gov;Widowed;Handlers-cleaners
Female;<=50K;White;Private;Married-civ-spouse;Adm-clerical
Male;<=50K;White;Private;Separated;Craft-repair
Female;<=50K;White;State-gov;Never-married;Tech-support
Female;<=50K;White;State-gov;Never-married;Adm-clerical
Male;>50K;White;Private;Married-civ-spouse;Transport-moving
Male;<=50K;White;State-gov;Married-civ-spouse;Craft-repair
Female;<=50K;White;Private;Divorced;Adm-clerical
Female;<=50K;White;Private;Never-married;Other-service
Male;<=50K;White;Private;Never-married;Adm-clerical
Male;>50K;White;Federal-gov;Married-civ-spouse;Adm-clerical
Male;>50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial
Male;<=50K;White;Private;Never-married;Craft-repair
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial
Male;<=50K;White;Local-gov;Never-married;Prof-specialty
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair
Female;<=50K;Black;Private;Never-married;Machine-op-inspct
Male;<=50K;Black;Private;Married-civ-spouse;Handlers-cleaners
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct
Female;<=50K;White;Private;Never-married;Adm-clerical
Male;<=50K;White;Federal-gov;Never-married;Adm-clerical
Male;<=50K;Black;State-gov;Married-civ-spouse;Protective-serv
Male;<=50K;White;Private;Never-married;Other-service
Female;<=50K;White;Self-emp-not-inc;Never-married;Sales
Male;>50K;White;Private;Married-civ-spouse;Sales
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Craft-repair
Male;<=50K;White;Private;Divorced;Handlers-cleaners
Male;<=50K;Asian-Pac-Islander;Private;Married-civ-spouse;Transport-moving
Male;<=50K;White;Private;Married-spouse-absent;Transport-moving
Female;<=50K;White;Private;Never-married;Exec-managerial
Female;<=50K;White;Private;Divorced;Machine-op-inspct
Male;<=50K;White;Private;Never-married;Farming-fishing
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Sales
Male;<=50K;White;Private;Married-civ-spouse;Farming-fishing
Female;<=50K;Other;Private;Never-married;Prof-specialty
Male;<=50K;Asian-Pac-Islander;Private;Never-married;Other-service
Male;<=50K;White;Private;Married-civ-spouse;Protective-serv
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Farming-fishing
Male;<=50K;White;Private;Married-civ-spouse;Protective-serv
Male;>50K;White;Private;Married-civ-spouse;Adm-clerical
Female;<=50K;White;Private;Never-married;Sales
Female;<=50K;White;Private;Married-civ-spouse;Prof-specialty
Female;>50K;White;Private;Married-civ-spouse;Sales
Female;<=50K;White;Private;Never-married;Sales
Male;<=50K;White;Local-gov;Never-married;Prof-specialty
Male;<=50K;White;Private;Divorced;Transport-moving
Male;<=50K;White;Private;Never-married;Other-service
Female;<=50K;White;Local-gov;Never-married;Protective-serv
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct
Female;<=50K;White;Private;Divorced;Adm-clerical
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty
Male;<=50K;White;Local-gov;Married-civ-spouse;Craft-repair
Female;<=50K;White;Private;Never-married;Prof-specialty
Female;<=50K;White;Private;Never-married;Sales
Female;<=50K;White;Private;Widowed;Adm-clerical
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving
Female;<=50K;White;Private;Divorced;Exec-managerial
Male;<=50K;White;Private;Divorced;Exec-managerial
Male;>50K;White;Private;Married-civ-spouse;Machine-op-inspct
Male;<=50K;White;Private;Married-civ-spouse;Exec-managerial
Female;<=50K;White;Private;Married-civ-spouse;Adm-clerical
Male;>50K;Black;Local-gov;Married-civ-spouse;Exec-managerial
Female;<=50K;White;Private;Never-married;Adm-clerical
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair
Male;<=50K;White;Federal-gov;Never-married;Craft-repair
Female;<=50K;White;Private;Never-married;Prof-specialty
Female;<=50K;Black;Private;Never-married;Sales
Male;<=50K;White;Private;Never-married;Other-service
Female;<=50K;White;Self-emp-not-inc;Widowed;Farming-fishing
Female;<=50K;Black;Private;Never-married;Sales
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair
Male;<=50K;White;Private;Never-married;Transport-moving
Male;<=50K;White;Private;Never-married;Transport-moving
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty
Female;<=50K;Black;Private;Divorced;Other-service
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial
Male;<=50K;Other;Private;Married-civ-spouse;Craft-repair
Male;<=50K;Black;Private;Married-civ-spouse;Craft-repair
Female;<=50K;Black;Federal-gov;Divorced;Adm-clerical
Female;>50K;White;Private;Never-married;Exec-managerial
Female;<=50K;White;Private;Never-married;Sales
Male;<=50K;White;Private;Never-married;Adm-clerical
Male;<=50K;White;Private;Never-married;Handlers-cleaners
Male;<=50K;White;Self-emp-inc;Never-married;Craft-repair
Female;<=50K;White;Private;Never-married;Other-service
Female;<=50K;White;Private;Never-married;Sales
Female;<=50K;White;Private;Never-married;Sales
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Farming-fishing
Female;<=50K;White;Private;Never-married;Adm-clerical
Male;<=50K;White;Private;Married-civ-spouse;Sales
Male;<=50K;White;Private;Married-civ-spouse;Farming-fishing
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct
Male;>50K;White;Self-emp-inc;Married-civ-spouse;Exec-managerial
Female;<=50K;White;Private;Divorced;Exec-managerial
Male;<=50K;White;Private;Never-married;Adm-clerical
Male;<=50K;White;Private;Married-civ-spouse;Sales
Female;<=50K;White;Private;Divorced;Sales
Male;<=50K;White;Private;Never-married;Machine-op-inspct
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Sales
Female;<=50K;White;Local-gov;Widowed;Other-service
Male;>50K;White;Self-emp-not-inc;Married-civ-spouse;Farming-fishing
Female;<=50K;White;Private;Never-married;Sales
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial
Female;<=50K;Asian-Pac-Islander;Private;Never-married;Prof-specialty
Male;>50K;White;Private;Never-married;Prof-specialty
Male;>50K;White;Private;Married-civ-spouse;Sales
Female;<=50K;White;Private;Divorced;Adm-clerical
Male;<=50K;Asian-Pac-Islander;Private;Married-civ-spouse;Adm-clerical
Male;>50K;White;Private;Married-civ-spouse;Adm-clerical
Male;>50K;White;State-gov;Married-civ-spouse;Exec-managerial
Male;>50K;White;State-gov;Married-civ-spouse;Prof-specialty
Female;<=50K;White;Private;Divorced;Machine-op-inspct
Male;<=50K;White;Private;Married-civ-spouse;Exec-managerial
Female;<=50K;Black;Self-emp-not-inc;Widowed;Other-service
Male;<=50K;White;Private;Never-married;Craft-repair
Female;<=50K;White;Private;Never-married;Other-service
Male;>50K;White;Federal-gov;Married-civ-spouse;Adm-clerical
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial
Male;<=50K;Black;Federal-gov;Married-civ-spouse;Adm-clerical
Male;<=50K;White;Private;Married-civ-spouse;Sales
Male;<=50K;White;Private;Divorced;Machine-op-inspct
Female;<=50K;White;Private;Never-married;Adm-clerical
Female;<=50K;White;Private;Divorced;Adm-clerical
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Prof-specialty
Female;<=50K;White;Private;Divorced;Handlers-cleaners
Male;>50K;White;Private;Married-civ-spouse;Craft-repair
Female;<=50K;White;Private;Divorced;Prof-specialty
Male;<=50K;White;Self-emp-inc;Never-married;Exec-managerial
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial
Female;<=50K;White;Private;Never-married;Sales
Female;<=50K;White;Private;Never-married;Adm-clerical
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Craft-repair
Female;>50K;White;Private;Married-civ-spouse;Sales
Male;<=50K;White;Local-gov;Married-civ-spouse;Exec-managerial
Male;<=50K;White;Private;Never-married;Sales
Female;>50K;White;Private;Married-civ-spouse;Prof-specialty
Female;<=50K;White;Private;Married-civ-spouse;Sales
Male;<=50K;White;Local-gov;Separated;Prof-specialty
Female;<=50K;Black;Private;Separated;Craft-repair
Male;<=50K;White;Private;Married-civ-spouse;Exec-managerial
Male;<=50K;Asian-Pac-Islander;Private;Never-married;Machine-op-inspct
Male;<=50K;White;Private;Never-married;Craft-repair
Male;<=50K;White;Private;Never-married;Craft-repair
Male;<=50K;Black;Private;Married-civ-spouse;Craft-repair
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Craft-repair
Female;<=50K;Amer-Indian-Eskimo;Private;Divorced;Sales
Male;<=50K;White;Private;Never-married;Adm-clerical
Male;>50K;White;Private;Divorced;Tech-support
Male;<=50K;White;State-gov;Married-civ-spouse;Protective-serv
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair
Female;<=50K;White;Private;Divorced;Adm-clerical
Male;<=50K;White;Private;Married-civ-spouse;Handlers-cleaners
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair
Male;>50K;White;Private;Married-civ-spouse;Sales
Female;<=50K;Black;Federal-gov;Divorced;Adm-clerical
Female;<=50K;White;State-gov;Never-married;Tech-support
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair
Male;>50K;Black;Private;Married-civ-spouse;Sales
Male;>50K;White;Federal-gov;Divorced;Prof-specialty
Female;<=50K;White;Private;Never-married;Prof-specialty
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair
Female;<=50K;White;Private;Divorced;Prof-specialty
Male;<=50K;White;Private;Never-married;Sales
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct
Female;<=50K;White;Private;Never-married;Machine-op-inspct
Female;<=50K;White;Private;Divorced;Priv-house-serv
Male;<=50K;White;Private;Married-civ-spouse;Sales
Male;<=50K;White;Private;Never-married;Other-service
Male;<=50K;White;Private;Never-married;Craft-repair
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair
Male;>50K;White;Private;Married-civ-spouse;Sales
Male;<=50K;White;Self-emp-not-inc;Divorced;Craft-repair
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty
Male;<=50K;White;Self-emp-not-inc;Never-married;Craft-repair
Male;<=50K;White;Private;Never-married;Transport-moving
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Transport-moving
Male;>50K;Asian-Pac-Islander;Private;Married-civ-spouse;Exec-managerial
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial
Male;>50K;White;Local-gov;Married-civ-spouse;Transport-moving
Female;<=50K;White;Private;Divorced;Other-service
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Other-service
Male;<=50K;White;Private;Married-civ-spouse;Prof-specialty
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Craft-repair
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair
Male;<=50K;White;Private;Married-civ-spouse;Sales
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Farming-fishing
Female;<=50K;White;Private;Never-married;Sales
Female;<=50K;White;Private;Married-civ-spouse;Exec-managerial
Male;>50K;White;Private;Divorced;Exec-managerial
Female;<=50K;White;Private;Divorced;Adm-clerical
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct
Male;<=50K;White;Private;Married-civ-spouse;Adm-clerical
Female;<=50K;White;Private;Never-married;Other-service
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Craft-repair
Male;<=50K;White;Local-gov;Married-civ-spouse;Other-service
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial
Female;<=50K;White;Private;Divorced;Sales
Female;<=50K;White;Private;Divorced;Prof-specialty
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct
Male;<=50K;White;Private;Married-civ-spouse;Handlers-cleaners
Female;<=50K;White;Federal-gov;Divorced;Adm-clerical
Male;<=50K;White;Private;Married-civ-spouse;Sales
Male;<=50K;Asian-Pac-Islander;Private;Married-civ-spouse;Other-service
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty
Male;>50K;White;Self-emp-not-inc;Married-civ-spouse;Prof-specialty
Female;<=50K;White;Private;Never-married;Priv-house-serv
Female;<=50K;White;Private;Divorced;Adm-clerical
Male;>50K;White;Private;Married-civ-spouse;Machine-op-inspct
Male;>50K;White;Private;Married-civ-spouse;Craft-repair
Female;<=50K;White;Federal-gov;Divorced;Adm-clerical
Female;>50K;White;Private;Married-civ-spouse;Adm-clerical
Female;<=50K;Black;Private;Never-married;Craft-repair
Male;<=50K;White;Self-emp-inc;Married-civ-spouse;Exec-managerial
Male;<=50K;White;Private;Married-civ-spouse;Other-service
Female;<=50K;White;Private;Divorced;Adm-clerical
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial
Male;>50K;White;Local-gov;Married-civ-spouse;Transport-moving
Female;<=50K;White;Private;Never-married;Sales
Female;<=50K;White;Private;Divorced;Other-service
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving
Male;<=50K;White;Self-emp-not-inc;Divorced;Craft-repair
Male;<=50K;White;Self-emp-inc;Married-civ-spouse;Sales
Male;<=50K;White;Private;Divorced;Craft-repair
Male;<=50K;White;Private;Married-civ-spouse;Exec-managerial
Male;>50K;White;Private;Married-civ-spouse;Sales
Male;<=50K;White;Private;Never-married;Sales
Male;<=50K;White;Local-gov;Married-civ-spouse;Transport-moving
Male;<=50K;White;Private;Never-married;Craft-repair
Female;<=50K;White;Private;Widowed;Adm-clerical
Female;<=50K;White;Private;Never-married;Adm-clerical
Male;>50K;White;Self-emp-inc;Married-civ-spouse;Exec-managerial
Male;>50K;White;Private;Married-civ-spouse;Tech-support
Male;<=50K;Asian-Pac-Islander;Private;Never-married;Other-service
Male;>50K;White;State-gov;Married-civ-spouse;Prof-specialty
Male;<=50K;White;Private;Divorced;Handlers-cleaners
Female;<=50K;White;Private;Separated;Other-service
Male;<=50K;White;Self-emp-inc;Married-civ-spouse;Exec-managerial
Female;<=50K;White;Self-emp-not-inc;Widowed;Prof-specialty
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving
Male;<=50K;White;Self-emp-not-inc;Never-married;Exec-managerial
Male;<=50K;Amer-Indian-Eskimo;State-gov;Never-married;Other-service
Male;<=50K;White;Private;Married-civ-spouse;Other-service
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving
Male;<=50K;White;Private;Never-married;Handlers-cleaners
Female;<=50K;Black;Federal-gov;Never-married;Adm-clerical
Male;<=50K;Black;Private;Never-married;Handlers-cleaners
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct
Female;<=50K;White;Local-gov;Never-married;Prof-specialty
Male;>50K;White;State-gov;Married-civ-spouse;Exec-managerial
Male;<=50K;White;Private;Married-civ-spouse;Handlers-cleaners
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving
Male;>50K;White;Self-emp-inc;Married-civ-spouse;Exec-managerial
Female;<=50K;White;Private;Divorced;Prof-specialty
Female;>50K;Black;Private;Married-civ-spouse;Adm-clerical
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial
Female;<=50K;Black;Private;Never-married;Adm-clerical
Female;<=50K;Black;Local-gov;Never-married;Prof-specialty
Male;>50K;White;Private;Never-married;Craft-repair
Female;<=50K;White;Private;Married-civ-spouse;Other-service
Female;<=50K;White;Private;Divorced;Machine-op-inspct
Female;>50K;White;Self-emp-not-inc;Married-civ-spouse;Prof-specialty
Male;>50K;White;Federal-gov;Married-civ-spouse;Adm-clerical
Female;<=50K;White;Private;Never-married;Priv-house-serv
Male;<=50K;White;Private;Married-civ-spouse;Other-service
Female;<=50K;White;Private;Never-married;Other-service
Female;<=50K;White;Private;Married-spouse-absent;Adm-clerical
Male;>50K;White;Self-emp-inc;Married-civ-spouse;Exec-managerial
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial
Female;<=50K;White;Private;Never-married;Adm-clerical
Male;>50K;White;Self-emp-inc;Married-civ-spouse;Exec-managerial
Female;<=50K;White;Private;Never-married;Craft-repair
Male;>50K;White;Private;Married-civ-spouse;Sales
Female;>50K;White;Private;Married-civ-spouse;Prof-specialty
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair
Male;<=50K;White;Private;Never-married;Transport-moving
Male;<=50K;White;Private;Never-married;Other-service
Female;<=50K;White;Private;Never-married;Prof-specialty
Male;<=50K;White;Local-gov;Divorced;Other-service
Male;<=50K;White;Private;Divorced;Transport-moving
Male;<=50K;White;Local-gov;Married-civ-spouse;Prof-specialty
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial
Male;<=50K;White;Private;Married-civ-spouse;Exec-managerial
Male;<=50K;Black;Local-gov;Married-civ-spouse;Transport-moving
Male;>50K;White;Federal-gov;Married-civ-spouse;Tech-support
Male;<=50K;White;Private;Never-married;Farming-fishing
Male;<=50K;White;Self-emp-not-inc;Never-married;Craft-repair
Male;<=50K;White;Private;Never-married;Craft-repair
Male;>50K;Black;Local-gov;Divorced;Protective-serv
Male;>50K;White;Private;Married-civ-spouse;Craft-repair
Female;<=50K;White;Private;Never-married;Other-service
Female;>50K;White;Private;Married-civ-spouse;Adm-clerical
Male;<=50K;Amer-Indian-Eskimo;Private;Never-married;Craft-repair
Female;<=50K;White;Private;Never-married;Prof-specialty
Male;<=50K;White;Private;Never-married;Handlers-cleaners
Male;<=50K;White;Private;Widowed;Other-service
Male;<=50K;White;Private;Married-civ-spouse;Tech-support
